text,intent
Show my medium freelance income,income_get_average_by_category
What investment category be angel induct?,investment_category_map
Map deep brown to a category,category_map
Make up a rent budget create?,budget_check_exists
What investiture category is ETFs?,investment_category_map
Add an expense of ₹150 for dining out,add_expense
Can you show my investiture type leaning?,investment_category_get_list
Stool you display all investment category?,investment_category_get_list
Please record my name,get_name
What ’ s the fourth dimension?,unknown
Tell apart me my freelance income pattern,income_get_trend_by_category
Can you contribute ₹ g for dividend?,income_add
Bear witness me my disbursement type list,category_get_list
Change my grocery budget to ₹ 400,budget_update
Which payments are due next?,get_upcoming_bills
Has my gas beak personify pay up?,bill_check_status
What do I take in from side hustle?,income_get_by_category
Let me see my account statement image,profile_get_image
Tell pine tree state my spending totality,get_total_spent
Logarithm ₹ 5500 for commissions,income_add
Show my food spending,get_food_expense
What ’ s my real estate investment vogue?,investment_get_trend_by_category
What ’ s my tax revenue this month?,income_get_total
What ’ s my high disbursement this calendar month?,expense_get_max
Total a category for hobby,category_add
Can you render my taxation trends?,income_get_trend
Set a new income for my visibility,profile_update_income
Can you convert my visibility figure?,profile_update_name
Set a novel name for my visibility,profile_update_name
Lav you show my paying utilities bills?,bill_get_paid
Show my medium dividend income,income_get_average_by_category
List my income totals,income_get_total
What ’ s my total disbursal sum?,get_total_expenses
What income family can I use?,income_category_get_list
What ’ s my tilt of investment categories?,investment_category_get_list
Appearance my income family choices,income_category_get_list
When ’ s my electric pecker due?,get_electricity_due
What ’ s the complete investing category listing?,investment_category_get_list
What ’ s my highest investiture this month?,investment_get_max
Say me my outlay pattern,expense_get_trend
What’s my paid bill total?,bill_get_paid
Distinguish pine tree state my subscription spending last year,expense_get_by_category_date
List my budgets create this month,budget_get_by_date
What ’ s my speculation capital letter deprivation?,investment_get_loss
Show my electricity bill detail,bill_get_electricity_due
Show my entire investments for this class,investment_get_total
Tush you bear witness my spending norm?,expense_get_average
Can you indicate my income this month?,income_get_by_date
What ' s my food for thought spending this calendar month?,get_food_expense
Lean my upcoming payment,get_upcoming_bills
How much for intellectual nourishment and drink?,get_food_expense
What name be on my visibility?,get_name
Show my income summary for this calendar month,get_total_income
List bills I need to pay,get_unpaid_bills
Seth my personal care budget to ₹ 300,budget_update
Recite me my real estate investments,investment_get_by_category
What ’ s my earnings in my report?,profile_get_income
Be Backer Seat an investment category?,investment_category_check
How much am Atomic number 53 earning and economise?,get_income_savings
Show me how much I earn and save monthly,get_income_savings
My identity element please,get_name
How much did I drop on grocery store?,get_food_expense
What ’ s my profile ’ s fiscal summary?,profile_get_income_savings
Show my peaceful income this workweek,income_get_by_category_date
What ’ s my budget for transport?,budget_get
What ’ s my president grant income?,income_get_by_category
See to it if Commissions is an income category?,income_category_check
Record ₹1000 for childcare,expense_add
What are all my investment types?,investment_category_get_list
Which category for repayment?,income_category_map
What ’ s my monthly disbursal trend?,expense_get_trend
What ’ s my intermediate spending per month?,expense_get_average
Update my car loanword visor to paid,bill_update_status
What reference fund my income?,get_income_sources
What investment did Atomic number 53 make this month?,investment_get_by_date
What ’ s my highest expense this month?,expense_get_max
Show bills ascribable this calendar week,bill_get_upcoming
How much is my income asset savings?,profile_get_income_savings
Show my commodities investing gains,investment_get_profit
Tell me my grocery spending pattern,expense_get_trend_by_category
Tell me about flyer Iodine owe,bill_get_unpaid
Circle up a Pension income category,income_category_add
Department of energy Commodities count as an investment funds class?,investment_category_check
What ’ s my near lucrative income family?,income_get_max
Who’s the user of this account?,get_name
What ’ s my average food outlay?,expense_get_average_by_category
Can you number budgets created final week?,budget_get_by_date
Show my profile ’ s income contingent,profile_get_income
Privy you show my top profit investments?,investment_get_max_profit
List my bills for the future,get_upcoming_bills
Check if Dividends is an income category,income_category_check
Bent up a Real Acres investment funds category,investment_category_add
How much comprise my income and delivery?,get_income_savings
Prat you evidence my rent expense?,expense_get_by_category
Show my market expenses,expense_get_by_category
Tell apart me my investment last month,investment_get_by_date
Can you show my wide cut budget for this month?,budget_get_total
Change my visibility ’ s economy amount,profile_update_savings
What’s the time?,unknown
Can you add a ₹ four hundred cable pecker ascribable weekly?,bill_add
Toilet you make an Infrastructure investment category?,investment_category_add
Update my report figure please,profile_update_name
Tell me my large income measure,income_get_max
Number my investment item,get_investments
What’s my account holder name?,get_name
What ’ s my user ’ s income and delivery?,profile_get_income_savings
Appearance my monthly earnings and savings,get_income_savings
